championship_name,event_name,round_name,state,rank,name,total
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,M.P.,23,HIMANSHU SONI,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,H.P.,24,UTKARSH RAJPUT,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,M.P.,25,ANMOL SINGH TOMAR,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,RAJ,26,AADITYA KAURANI,30
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,PUN,27,AMEESH KAPILA,30
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,U.K.,28,ARUSH TYAGI,30
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,M.P.,29,AMAN CHAUHAN,28
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,DEL,30,AKSHAY SHOKEEN,28
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,RAJ,31,RAJVEER SINGH RATHORE,25
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,RAJ,32,ANAS KHAN BALIM,24
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,H.P.,33,SAKSHAM RAJPUT,23
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,RAJ,34,AMAN SHEKHAWAT,17
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,U.K.,35,HAMZA BAKTOO,14
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,HAR,-,MOHIT KUMAR,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,RAJ,I,DARSHNA RATHORE,40
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,MAH,II,RAJKUWAR PRANIL INGLE,39
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,U.K.,III,DIA SINGH,38
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,M.P.,IV,GARGI SINGH PARIHAR,36
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,MAH,V,SAWALI KARNIK,35
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,PUN,VI,PUKHRAJ KAUR CHAHAL,33
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,PUN,VII,KRISHIKA JOSHI,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,RAJ,VIII,NEHA SONI,30
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,M.P.,9,TANISHA SINGH CHANDRAWAT,30
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,DEL,10,ADDYA KATYAL,29
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,U.P.,11,VATSALA SINGH,28
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,RAJ,12,LALENTHIKA RANAWAT,27
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,MAH,13,AKSHATA AMOL MANDHARE,26
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,RAJ,14,MAVIYA SHAIKH,24
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,M.P.,15,SHRESHTHA SISODIYA,23
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,T.N.,16,SRINIDHI RAJKUMAR,22
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,MANI,17,SALAM PREMILA CHANU,11
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,I,DARSHNA RATHORE,40
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,MAH,II,RAJKUWAR PRANIL INGLE,39
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,U.K.,III,DIA SINGH,38
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,M.P.,IV,GARGI SINGH PARIHAR,36
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,PUN,V,ANMOL KHATTRA,34
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,U.P.,VI,AVIKA ANAND,34
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,PUN,VII,KRISHIKA JOSHI,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,M.P.,VIII,TANISHA SINGH CHANDRAWAT,30
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,DEL,9,ADDYA KATYAL,29
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,10,NANDIKA SINGH,29
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,11,AISHWARI CHOUDHARY,29
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,12,LALENTHIKA RANAWAT,27
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,13,VAMAKSHI KHANGAROT,24
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,14,MAVIYA SHAIKH,24
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,M.P.,15,SONALI VISHWAKARMA,24
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,M.P.,16,SHRESHTHA SISODIYA,23
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,17,MAHIKA KITAWAT,22
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,T.N.,18,SRINIDHI RAJKUMAR,22
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,U.P.,19,SHARANYA SINGH,18
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,U.K.,-,TANNU RANA,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-78) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP SENIOR MASTER MEN (INDIVIDUAL),,RAJ,I,BALENDU SINGH,38
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-78) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP SENIOR MASTER MEN (INDIVIDUAL),,U.P.,-,RAJBIR SINGH,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,I,SAHUL RIZVI,46
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,II,MANISH SINGH,44
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,III,DIPENDRA SINGH,43
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,DEL,IV,MOHD ZAID QURESHI,42
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,V,NASIR KHAN,41
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,M.P.,VI,SHUBHAM SHARMA,40
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,VII,YUVRAJ SINGH NARUKA,40
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,VIII,VIKRAMADITYA SINGH DEORA,40
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,ARMY,9,ABHISHEK GOSWAMI,39
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,10,SAIF RIZVI,39
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,MAH,11,RANVEER CHITRASEN KHUTWAD,39
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,12,PADAM RAJ SINGH,38
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,13,FAIZYAB ALI,38
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,14,ASEEM KUMAR,38
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,15,RACHIT TANDON,38
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,16,SYED ZAFARYAB ALI ZAIDI,38
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,PUN,17,SARKANWAR SINGH TOOR,38
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,PUN,18,ARSHJEET SINGH,37
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,MAH,19,HEMANT ANKUSH BALWADKAR,37
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,20,KESRI SINGH BHATI,37
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,21,SYED SAAD ALI,37
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,22,NOMAN HUSAIN,36
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,23,MANAVRAJSINH RAJENDRASINH CHUDASAMA,36
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,24,FARAZ JAVED ALVI,36
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,25,RAKSHAN ALI RIZVI,36
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,ASS,26,KUNDANRAJ BORGOHAIN,35
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,27,SYED FAISAL SAIDI,35
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,28,OMAR ZIA,35
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,29,AMAN DAYAL,35
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,30,SIDDHARTH SHARMA,35
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,31,MOHD. SALEEM ASHRAF,34
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,32,MAYUR MAHESH JADEJA,34
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,33,RAGHVENDER SINGH RATHORE,34
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,34,RUDRAKSH VYAS,34
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,35,ALI ADNAN,34
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,36,ANAND KUMAR SINGH,34
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,37,MOHD. SALEEM AHMED,34
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,38,PRABHAT KUMAR,33
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,39,JAIVARDHAN SINGH RATHORE,33
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,40,AKSHAY KUMAR SINGH,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,41,ABHIMANYU PRATAP SINGH,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,ARMU,42,MK FEROZE SHAH,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,MAH,43,SHANTANU PRAKASH DALVI,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,44,BAZ KRUSHNAKUMAR RAMSWAROOP,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,45,MOHD SADAF,29
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,HAR,46,ROHAN CHAUHAN,29
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,47,HILAL KHAN,28
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,HAR,48,ARRNAV SINGH,27
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,49,NARENDRA MOHAN SAXENA,24
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,50,KASHYAP NARENDRASINH JHALA,23
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,51,CHANDRAKANT SHAH,20
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,52,VP SINGH BADNORE,9
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,-,AIYUBKHAN HAMIDKHAN KHOKHAR,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,ANOOP SINGH,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,T.N.,-,GOVINDARAJ THIRUVENKATAM,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,JARNAIL SINGH SHERGILL,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,MOHAMMAD ARIF RIZWAN,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,MOHD SAAD FARUQUI,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,TRA,-,MOHD. MUJAHID ALI KHAN,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,-,MUDHUDA ISHWARLAL ARJAN,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,MUDIT PRATAP SINGH,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,SHYAM SINGH YADAV,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.K.,-,SUMIT SHARMA,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,MAH,-,SURAJ APPASAHEB SAWANT,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,SYED ZAHEEN AHMAD,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,T.N.,-,TRS MUTHUKUMAAR,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,PUN,-,VIJESH BHOLA,DNS
