championship_name,event_name,round_name,state,rank,name,total
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,U.P.,C,HAMZA NABI,22
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,M.P.,C,HIMANSHU SONI,23
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,H.P.,C,UTKARSH RAJPUT,24
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,M.P.,C,ANMOL SINGH TOMAR,25
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,RAJ,C,AADITYA KAURANI,26
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,PUN,C,AMEESH KAPILA,27
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,U.K.,C,ARUSH TYAGI,28
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,M.P.,C,AMAN CHAUHAN,29
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,DEL,C,AKSHAY SHOKEEN,30
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,RAJ,C,RAJVEER SINGH RATHORE,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,RAJ,C,ANAS KHAN BALIM,32
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,H.P.,C,SAKSHAM RAJPUT,33
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,RAJ,C,AMAN SHEKHAWAT,34
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,U.K.,C,HAMZA BAKTOO,35
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-75) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR MEN (INDIVIDUAL),,HAR,-,MOHIT KUMAR SHOTGUN JAIPUR,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,RAJ,I,DARSHNA RATHORE,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,MAH,II,RAJKUWAR PRANIL INGLE,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,U.K.,III,DIA SINGH,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,M.P.,IV,GARGI SINGH PARIHAR,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,MAH,V,SAWALI KARNIK,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,PUN,VI,PUKHRAJ KAUR CHAHAL,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,PUN,VII,KRISHIKA JOSHI,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,RAJ,VIII,NEHA SONI,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,M.P.,C,TANISHA SINGH CHANDRAWAT,9
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,DEL,C,ADDYA KATYAL,10
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,U.P.,C,VATSALA SINGH,11
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,RAJ,C,LALENTHIKA RANAWAT,12
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,MAH,C,AKSHATA AMOL MANDHARE,13
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,RAJ,C,MAVIYA SHAIKH,14
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,M.P.,C,SHRESHTHA SISODIYA,15
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,T.N.,C,SRINIDHI RAJKUMAR,16
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-76) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP WOMEN (INDIVIDUAL),,MANI,C,SALAM PREMILA CHANU SHOTGUN JAIPUR,17
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,I,DARSHNA RATHORE,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,MAH,II,RAJKUWAR PRANIL INGLE,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,U.K.,III,DIA SINGH,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,M.P.,IV,GARGI SINGH PARIHAR,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,PUN,V,ANMOL KHATTRA,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,U.P.,VI,AVIKA ANAND,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,PUN,VII,KRISHIKA JOSHI,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,M.P.,VIII,TANISHA SINGH CHANDRAWAT,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,DEL,C,ADDYA KATYAL,9
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,C,NANDIKA SINGH,10
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,C,AISHWARI CHOUDHARY,11
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,C,LALENTHIKA RANAWAT,12
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,C,VAMAKSHI KHANGAROT,13
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,C,MAVIYA SHAIKH,14
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,M.P.,C,SONALI VISHWAKARMA,15
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,M.P.,C,SHRESHTHA SISODIYA,16
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,RAJ,C,MAHIKA KITAWAT,17
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,T.N.,C,SRINIDHI RAJKUMAR,18
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,U.P.,C,SHARANYA SINGH,19
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-77) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP JUNIOR WOMEN (INDIVIDUAL),,U.K.,-,TANNU RANA SHOTGUN JAIPUR SHOTGUN JAIPUR,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-78) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP SENIOR MASTER MEN (INDIVIDUAL),,RAJ,I,BALENDU SINGH,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-78) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP SENIOR MASTER MEN (INDIVIDUAL),,U.P.,-,RAJBIR SINGH SHOTGUN JAIPUR,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,I,SAHUL RIZVI,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,II,MANISH SINGH,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,III,DIPENDRA SINGH,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,DEL,IV,MOHD ZAID QURESHI,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,V,NASIR KHAN,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,M.P.,VI,SHUBHAM SHARMA,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,VII,YUVRAJ SINGH NARUKA,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,VIII,VIKRAMADITYA SINGH DEORA,0
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,ARMY,C,ABHISHEK GOSWAMI,9
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,SAIF RIZVI,10
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,MAH,C,RANVEER CHITRASEN KHUTWAD,11
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,PADAM RAJ SINGH,12
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,FAIZYAB ALI,13
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,C,ASEEM KUMAR,14
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,RACHIT TANDON,15
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,SYED ZAFARYAB ALI ZAIDI SHOTGUN JAIPUR,16
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,PUN,C,SARKANWAR SINGH TOOR,17
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,PUN,C,ARSHJEET SINGH,18
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,MAH,C,HEMANT ANKUSH BALWADKAR,19
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,C,KESRI SINGH BHATI,20
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,C,SYED SAAD ALI,21
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,NOMAN HUSAIN,22
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,C,MANAVRAJSINH RAJENDRASINH CHUDASAMA,23
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,FARAZ JAVED ALVI,24
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,RAKSHAN ALI RIZVI,25
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,ASS,C,KUNDANRAJ BORGOHAIN,26
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,C,SYED FAISAL SAIDI,27
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,OMAR ZIA,28
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,C,AMAN DAYAL,29
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,SIDDHARTH SHARMA,30
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,MOHD. SALEEM ASHRAF,31
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,C,MAYUR MAHESH JADEJA,32
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,C,RAGHVENDER SINGH RATHORE,33
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,C,RUDRAKSH VYAS SHOTGUN JAIPUR,34
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,ALI ADNAN,35
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,ANAND KUMAR SINGH,36
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,MOHD. SALEEM AHMED,37
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,PRABHAT KUMAR,38
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,C,JAIVARDHAN SINGH RATHORE,39
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,AKSHAY KUMAR SINGH,40
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,ABHIMANYU PRATAP SINGH,41
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,ARMU,C,MK FEROZE SHAH,42
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,MAH,C,SHANTANU PRAKASH DALVI,43
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,C,BAZ KRUSHNAKUMAR RAMSWAROOP,44
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,MOHD SADAF,45
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,HAR,C,ROHAN CHAUHAN,46
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,HILAL KHAN,47
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,HAR,C,ARRNAV SINGH,48
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,C,NARENDRA MOHAN SAXENA,49
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,C,KASHYAP NARENDRASINH JHALA,50
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,C,CHANDRAKANT SHAH,51
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,RAJ,C,VP SINGH BADNORE SHOTGUN JAIPUR,52
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,-,AIYUBKHAN HAMIDKHAN KHOKHAR,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,ANOOP SINGH,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,T.N.,-,GOVINDARAJ THIRUVENKATAM,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,JARNAIL SINGH SHERGILL,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,MOHAMMAD ARIF RIZWAN,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,MOHD SAAD FARUQUI,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,TRA,-,MOHD. MUJAHID ALI KHAN,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,GUJ,-,MUDHUDA ISHWARLAL ARJAN,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,MUDIT PRATAP SINGH,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,SHYAM SINGH YADAV,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.K.,-,SUMIT SHARMA,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,MAH,-,SURAJ APPASAHEB SAWANT,DNS
31ST ALL INDIA G. V. MAVALANKAR SHOOTING CHAMPIONSHIP,(A-80) CLAY PIGEON TRAP SHOOTING (NR) CHAMPIONSHIP FOR MQS,,U.P.,-,SYED ZAHEEN AHMAD,DNS
